__run_id,__done,algorithm,library,dataset,process,accuracy,f1_score,r2,runtime_s,cpu_user_s,cpu_system_s,memory_delta_mb,energy_j,estimated_CO2_kg,
logistic_sklearn_medium_inference_rep18,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.633,0.0024792500000000006,0.0028285409999999995,18.703125,1.2520846530675889,,1.9780168294906617
linear_sklearn_medium_training_rep18,DONE,linear,sklearn,medium,training,,,,0.835,0.007083791999999999,0.008194792,18.21875,1.777199224929015,,2.1283823053042097
linear_sklearn_medium_inference_rep18,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.002513458,0.0028884999999999996,18.65625,1.206835814142227,,1.9035265207290648
linear_sklearn_large_training_rep18,DONE,linear,sklearn,large,training,,,,1.052,0.003697292,0.0042909590000000004,18.953125,2.191294980730329,,2.082980019705636
linear_sklearn_large_inference_rep18,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.843,0.002993584,0.0033009999999999992,18.484375,1.7306998968720433,,2.0530247886975603
linear_sklearn_small_training_rep18,DONE,linear,sklearn,small,training,,,,0.634,0.003034083,0.0033330409999999993,18.609375,1.2502516749382018,,1.9720057964324949
linear_sklearn_small_inference_rep18,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.0033027919999999997,0.0038221669999999996,19.1875,1.249070304441452,,1.9701424360275268
linear_sklearn_small_training_rep19,DONE,linear,sklearn,small,training,,,,0.634,0.003209458,0.003505957999999999,17.765625,1.2356120676517484,,1.9489149332046505
linear_sklearn_small_inference_rep19,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.003208458,0.0038042499999999995,18.9375,1.2671740760803223,,1.998697280883789
linear_sklearn_medium_training_rep19,DONE,linear,sklearn,medium,training,,,,0.634,0.00217775,0.002512709,18.6875,1.2774036517143248,,2.014832258224487
linear_sklearn_medium_inference_rep19,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.0025555409999999997,0.002883041000000001,18.78125,1.3243694737911225,,2.0889108419418334
linear_statsmodels_small_training_rep19,DONE,linear,statsmodels,small,training,,,,0.634,0.0028524579999999996,0.0030854999999999997,18.78125,1.3109734382629394,,2.067781448364258
linear_statsmodels_small_inference_rep19,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.0032124169999999995,0.0036338340000000007,18.90625,1.2757924803256988,,2.0122909784317016
logistic_sklearn_large_training_rep19,DONE,logistic,sklearn,large,training,,,,1.052,0.003116667,0.003604416000000001,18.71875,2.1891613039970395,,2.0809518098831172
logistic_sklearn_large_inference_rep19,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0028858750000000004,0.0031324589999999998,18.765625,1.731116358399391,,2.053518811861674
logistic_sklearn_medium_training_rep19,DONE,logistic,sklearn,medium,training,,,,0.843,0.006244667,0.007340417,18.28125,1.69814930409193,,2.0144119858741756
logistic_sklearn_medium_inference_rep19,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.622,0.0023497500000000003,0.0026810840000000002,19.234375,1.1895310301303865,,1.9124293088912967
linear_statsmodels_large_training_rep19,DONE,linear,statsmodels,large,training,,,,1.262,0.002332416,0.0027749590000000005,18.484375,2.763757675141096,,2.189982309937477
linear_statsmodels_large_inference_rep19,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,0.843,0.002213125,0.0025991670000000003,18.578125,1.836569626033306,,2.178611656030019
logistic_statsmodels_large_training_rep19,DONE,logistic,statsmodels,large,training,,,,6.693,0.002722708,0.0033755,20.34375,88.88739283429173,,13.280650356236626
logistic_statsmodels_large_inference_rep19,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.051,0.006331959000000001,0.007419625000000001,18.453125,2.1922245559351783,,2.085846390042986
logistic_sklearn_small_training_rep19,DONE,logistic,sklearn,small,training,,,,0.634,0.0030360000000000005,0.0033745000000000008,18.875,1.340172055721283,,2.1138360500335693
logistic_sklearn_small_inference_rep19,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003356166,0.0037520420000000006,18.84375,1.3010444693088532,,2.052120614051819
linear_statsmodels_medium_training_rep19,DONE,linear,statsmodels,medium,training,,,,0.834,0.0037504580000000004,0.004198167000000001,18.703125,1.7522532635927197,,2.1010230978329973
linear_statsmodels_medium_inference_rep19,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.634,0.002164917,0.0025684999999999987,18.84375,1.3334308447360992,,2.103203225135803
logistic_statsmodels_small_training_rep19,DONE,logistic,statsmodels,small,training,,,,0.843,0.006570125,0.007782667,18.125,1.694275449812412,,2.0098166664441424
logistic_statsmodels_small_inference_rep19,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.0032685000000000006,0.003674209000000001,18.625,1.2417896732330322,,1.958658790588379
logistic_statsmodels_medium_training_rep19,DONE,logistic,statsmodels,medium,training,,,,1.052,0.0036928340000000003,0.004303500000000001,18.671875,2.2736698763711107,,2.1612831524440215
logistic_statsmodels_medium_inference_rep19,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.625,0.002193459,0.002584832999999999,18.75,1.2264750599861145,,1.9623600959777832
linear_sklearn_large_training_rep19,DONE,linear,sklearn,large,training,,,,1.051,0.00363325,0.004125958999999999,18.671875,2.6398028392451147,,2.5117058413369313
linear_sklearn_large_inference_rep19,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.828,0.002709167,0.00309775,18.84375,1.6692181849479673,,2.0159639914830523
